"id","sentence1","sentence2","similarity"
"0a1c87e2dc47af0e18c2e83ea","U.S. troops killed nearly two dozen suspected Taliban militants after coming under fire in southern Afghanistan in the latest in a series of such attacks.","U.S. soldiers killed about two dozen suspected Taliban militants in southern Afghanistan after their convoy came under attack, the military said Sunday.",4
"b06a91d9449369151b9cf92de","A kitchen sink and countertop with bowls on shelves.","A small kitchen with items stacked on the shelves and on the counter.",3.8
"9d22577a8027f5cde1a2d829c","A crowd of men wearing paper numbers on their shirts run in a race.","Several men running down a grass field wearing numbers on the front of their shirts.",3.6
"a6229c463d177bc523282ab01","A man in a white suit walks down the street holding a newspaper.","A man in a white suit walks outside carrying a newspaper.",4.6
"f896e807e39ad9ffc93558a64","Motorcycle parked next to a car outside.","A motorcycle parked next to a car.",4.4
"d5d2075cca2288daa732f4077","people getting their dirty clothes cleaned","People are getting their clothes cleaned.",5
"c3d90855704aa28202f73a600","A man and woman are walking together through the woods.","A man and woman are walking arm in arm through a wooded area.",4
"848cf09226547dc86ca069ef5","It depends how you define extreme.","Depends on how you define ""extreme"".",5
"8988c1abbac9cd00e48625eb5","Two black dogs playing in the grass.","Two dogs play in the grass.",4.2
"f3aa41e2e115bfd9de2567c40","Two dogs approach each other in the grass.","Two dogs face off of each other on the grass.",4.8
"7b688ebe5f14c7a39a709a0db","The governor is going to Jackson, where 13 of the state's 16 fatalities were reported.","The governor is going to Jackson, where 13 people were killed.",3.8
"9cdc31332cf3eae98cfec0adf","Over 100 dead as typhoon slams central Philippines","At least 100 dead as typhoon batters Philippines",5
"28ec00cf3d505208b881cc040","The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.","It generated $4.47 billion of profit and $20 billion of revenue in the year's first half, 53 percent of Citigroup's totals.",3.8
"c90c22b1262430d935099e722","Mr Sahel said police had identified the bodies of seven of the 14-strong cell believed to have carried out the five almost simultaneous attacks on Saturday.","He said police had identified the bodies of seven of the 14 bombers who launched five almost simultaneous raids Friday night.",4
"e24d4f75e42cf651f9290ff27","Euro crisis is over, says France's Francois Hollande","Eurozone debt crisis is over, says France's President",4
"bdf10a1744350a52ac661e605","It would be unusual for a snake to attack a stationary person.","I'm no herpetologist, but in my experience, snakes are in the ""you don't bug me, I won't bug you"" category.",4.2
"1fc7f1876e63644847d84ccfe","Mali interim leader takes office","Mali's Interim President Sworn Into Office",4.2
"0e435b9365b8342855d83dc2b","A blonde woman looks for medical supplies for work in a suitcase.","The blond woman is searching for medical supplies in a suitcase.",5
"b680313943383c94cb9523a1e","India Minister's wife died 'unnatural death' after affair rumours","Minister's wife's death 'unnatural'",3.8
"19ce813563ea56ae6d37cc0b2","In addition, primary care trusts (PCTs) were given star ratings for the first time this year.","Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year.",3.8
"bcbcfdecea620b322a753a8b3","Court in Bahrain rejects medics' last rally appeal","Bahrain rejects activists' appeal",3.8
"60beeec0f2086531898358ce4","The island nation reported 65 new cases on May 22, a one day record, and 55 new cases on May 23, making Taiwan's epidemic the fastest-growing in the world.","Taiwan reported 65 new cases on May 22, a one-day record, and 55 new cases on May 23, making its epidemic the world's fastest-growing.",5
"033ddf00ddae3e69404d59f53","Conan O'Brien at the White House Correspondents' Dinner","Obama and O'Brien Cast Their Versions of D.C. White House Correspondents' Dinner",3.6
"2f87ffa82ce4f3314fad4ec89","that is not an answer.","no, it's not an answer.",4.8
"a2d3d37a04dcddb518e3e8b44","North Korea Warns Foreigners in South, Advising Evacuation","North Korea warns foreigners in South to evacuate",5
"70866fcd09cf2973640f1a83a","spain currently holds the rotating presidency of the osce. ","spain currently holds the osce's presidency.",4.2
"51e00ad05daee48c72b8b7b5e","The DVD-CCA then appealed to the state Supreme Court.","The DVD CCA appealed that decision to the U.S. Supreme Court.",4.5
"d10ef48e5dc2d013febd69e39","Proverbs  John the Baptist was a Nazarite from birth.","John the Baptist was a Nazarite from birth.",4.6
"e311562bacb7dfa3b27206844","wait until they become more consistent and closer together.","wait for the contractions to get stronger and closer together.",3.8
"49d890cafb4b5311e3270f43b","Gusmao consolidates power in East Timor elections","Gusmao powers on in East Timor",3.6
"5709fab6dd9b8476ec7c45907","But software license revenues, a measure financial analysts watch closely, decreased 21 percent to $107.6 million.","License sales, a key measure of demand, fell 21 percent to $107.6 million.",5
"b8056014c04d86d8129856985","Washington Pot Shops Prepare for Historic Sales","Washington pot shops prepare for historic sales",5
"d8d83964f14b59681b51b74ea","It depends entirely on your company and your contract.","I guess it depends on the nature of your contract.",4
"580daa77acbf28db49ad12ab9","She had only a single condition, that the book not be published until her death.","She insisted, though, that it not be published until after her death.",4.4
"298751b8bee7aae2537646448","Iraqi president in hospital due to health problem","Iraqi president in hospital after suffering stroke",3.6
"f1971b428dabc7a91635b1912","Hamas Urges Hizbullah to Pull Fighters Out of Syria","Hamas calls on Hezbollah to pull forces out of Syria",5
"7866a33310c78ea15b2d28c39","Gunmen kill nine foreigners in Pakistan","Gunmen kill nine tourists in Pakistan",4.8
"7557a9547db02b99023fd1267","There are two things to consider:","There are two possible causes for this:",4
"7bdfe5d2ae706d46d78253211","A woman is peeling a potato.","A woman peels a potato.",5
"21477fa8e8c7b422d925af7ef","But Odette is the first to form over the Caribbean Sea in December, the Center said.","It is the first named storm to develop in the Caribbean in December.",4.2
"14fe335e08abf5d9c3bffbf43","A brown horse grazing in a field of green grass.","Brown horse standing in middle of grassy field.",4
"5a8facafd9a2391f187839b74","Woman dies while riding roller coaster in Texas","Woman dies riding roller coaster at Texas amusement park",4
"d17faa78519dd893ccd70ada1","Kenya Supreme Court upholds election result","Kenya SC upholds election result",5
"618c82cdf9983c176d50ac429","It will also give Microsoft an opportunity to comment on remedies proposed by the Commission.","Among other things, Microsoft is to comment on proposed remedies in its response.",4.2
"e99340ad87b3ba46cd65f2558","One of the most well studied facets of temperament is how people respond to novelty.","One of the defining and well-studied characteristics of temperament is how people react to novelty.",4.8
"fbb9ef9c3607cb6a397436289","He playfully chided the Senate's ""little bitty tax relief plan.""","We don't need a little bitty tax relief plan.",3.5
"a119320531cf0b91f2c7e0c9a","London-based NCRI official Ali Safavi told Reuters: ""We condemn this raid, which is in our view illegal and morally and politically unjustifiable.""","""We condemn this raid which is in our view illegal and morally and politically unjustifiable,"" London-based NCRI official Ali Safavi told Reuters by telephone.",4.6
"295460116f97a3a20d7d641b3","Romney picks Ryan as vice presidential running mate: source","Romney to tap Ryan as vice presidential running mate",5
"8d813a0d1584f4ab3f58504c9","""PNC regrets its involvement"" in the deals, Chairman and Chief Executive Officer James Rohr said in a statement.","James Rohr, chairman and chief executive officer, said PNC regretted the incident.",4.333
"6203c3a2d10c147dbf80ad328","Mali's Tuareg rebels declare independence","Mali rebels declare independent 'Azawad'",3.8
"17d276832257182d70dd98e85","A black and white spotted dog jumps over a stream.","A black and white spotted dog is jumping over the small stream of water.",4.6
"002e79a1fb987b45ae0a8d689","In addition, the Justice Department said that the FBI has conducted ''fewer than 10'' investigations involving visits to mosques.","In addition, ""fewer than 10"" FBI offices have conducted investigations involving visits to Islamic mosques, the Justice Department said.",3.75
"79d3efd2a92583008a1b98230","She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car.","She said she eventually allowed him to fix her bike while she sat in his car, and they chatted.",3.875
"0fd0473d7c7079d265ff90992","A girl in a black and blue wet suit is surfing.","A woman wearing a black and blue striped suit is surfing on a wave.",4.4
"1a805b1a269a5523418578249","A woman posing by a pillar with a U2 sign.","a woman is standing by a pillar where ""u2"" is written.",4.2
"2d4c8c4956ee8ad2a26548203","boy doing tricks on a skateboard","A boy does a trick on a skateboard.",4.8
"b96e96c358f3a41ec429cfd2d","Thai protesters break into army headquarters","Thai protesters storm army headquarters",4.6
"a6959a024f94a8fd3c83998fd","Dolores Mahoy, 68, of Colorado Springs, Colo., is someone who might be helped by the legislation pending in Congress.","Dolores E. Mahoy, 68, of Colorado Springs is just the type of person who might be helped by the legislation pending in Congress.",4.8
"4e3f87e4fb6cd77eb90d9b1e4","Two people sit on the end of a dock.","Two people sitting on a dock.",4.2
"d3ca767d629db7a3eee9fe94e","A man wearing black formal wear & a black top hat is riding a white show horse.","A man with a top hat riding a white horse.",3.6
"bac413ae58ba2c7d9f0007130","it is a serious threat to international security. ","it presents a major threat to global security.",4.2
"86b874910d0814d065275dfce","Georgian PM's ally to become president - exit poll","Ally of Georgia's billionaire PM to be president -exit polls",4.6
"2ba7f473c3da802394243de35","Mandela spends third day in hospital","Mandela in Hospital for 3rd Day",5
"66421120407986c167db3c098","libyan foreign minister abdel rahman shalgam visited london during the first visit by a libyan foreign minister since 1969. ","shalgam's visit to london is the first by a libyan foreign minister since 1969.",4.2
"fc3e4f4cfb7e022d1576fccad","World powers, Iran under Rouhani revive nuclear talks","World powers seek rare progress in Iran nuclear talks",3.8
"dee0b498d0cea2ff9122361be","Rock bands' plane makes emergency landing in Ill.","Rock Bands' Plane Makes Emergency Landing in Ill.",5
"4af3d3b992c59752873be1b97","Three dogs running on a racetrack.","Three dogs round a bend at a racetrack.",4.8
"264a11e6252ff0af3a9eee98f","Iran says ready for fresh round of nuclear talks","Iran's Khamenei renews support for nuclear talks",3.6
"59990a77ec71add19269edf30","Air Canada, the largest airline in Canada and No. 11 in the world, has been under court protection from creditors since April 1.","The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1.",4.25
