"id"	"sentence"	"sentiment"
"4dcf6c4b820bdaf68a60691a1"	" Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms ."	4
"5bac75d2182616dedb133c950"	" ... once the true impact of the day unfolds , the power of this movie is undeniable ."	4
"dfef47ca9886a419742a2e7fd"	" An honest , sensitive story from a Vietnamese point of view ."	4
"3ba9d5902ec85e8908315d48a"	" A buoyant romantic comedy about friendship , love , and the truth that we 're all in this together ."	3
"f4cd3eddf59f78ecf11acc943"	" The film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them ."	4
"599d17988a44a68807a6f7cf3"	" It 's the perfect star vehicle for Grant , allowing him to finally move away from his usual bumbling , tongue-tied screen persona ."	3
"c830dac232c59966680d060e5"	" Gaunt , silver-haired and leonine , -LRB- Harris -RRB- brings a tragic dimension and savage full-bodied wit and cunning to the aging Sandeman ."	3
"4f392d9709e291fc5f6e4e8a9"	" A disturbing examination of what appears to be the definition of a ` bad ' police shooting ."	2
"7dd26605df996e17888e66a47"	" It 's been made with an innocent yet fervid conviction that our Hollywood has all but lost ."	2
"9f1003c3b263b6020263fa7b6"	" Not only a reminder of how they used to make movies , but also how they sometimes still can be made ."	3
"b59757a32632e07f3996f8f73"	" A three-hour cinema master class ."	3
"0b8448c303bf10f253cdb0317"	" Eyre is on his way to becoming the American Indian Spike Lee ."	3
"8e88d630172a739862535d444"	" A witty , whimsical feature debut ."	3
"cb180331b9bc694ce2d606c29"	" Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message ."	4
"7ab3d6854c37f235d306ce16c"	" I loved this film ."	4
"a8a80da70f97cd09f9b466d8a"	" It provides a grim , upsetting glimpse at the lives of some of the 1.2 million Palestinians who live in the crowded cities and refugee camps of Gaza ."	2
"e4e26fd0fe809ee82f7392b90"	" Clint Eastwood 's Blood Work is a lot like a well-made PB & J sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same ."	3
"91121f4a223b735f1d0a6ffbb"	" A movie that will surely be profane , politically charged music to the ears of Cho 's fans ."	3
"fa7565a66c7025f40fd83cf62"	" Much of this slick and sprightly CGI feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings ."	3
"d36d46860dfe024b22a49a4e0"	" Rarely , a movie is more than a movie ."	3
"7f2ff92cd35d0b5388f4eb414"	" Go ."	2
"7cfad38c09716f33e96810b36"	" Jacquot 's strategy allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself ."	3
"f457f0f1bc97a5e877149f76c"	" Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house ."	2
"95e04674c68d3301b1fa5641e"	" By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable ."	3
"041832ff69e8e3056846ebe7a"	" One Hour Photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that finally get under your skin ."	1
"f9fece8d8a23ab938671685b7"	" While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds ."	4
"fab57ace2c2226cb8936f959e"	" A fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system"	4
"0dd6caf567ac91ae26cb6ced9"	" Birthday Girl lucks out with Chaplin and Kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns ."	3
"26c4e649bc7a665f6f5795097"	" An interesting look behind the scenes of Chicago-based rock group Wilco ..."	3
"bfd06f5afe8130235bc42509d"	" Sharp edges and a deep vein of sadness run through its otherwise comic narrative ."	3
"961bc13dae99cda8d91beb7ce"	" There 's lots of cool stuff packed into ESPN 's Ultimate X."	3
"bbd89c124a1fc587dcab38284"	" Rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle"	3
"8989a1fb6df958b6f1e7f14d3"	" The Ya-Ya 's have many secrets and one is - the books are better ."	0
"d8a43ef8e6faa7b73d4976561"	" Translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be Ya-Ya ."	3
"a6007708fee3daf09ba1b41d3"	" The touch is generally light enough and the performances , for the most part , credible ."	3
"d7116fdc6d0e2711fa940a813"	" I liked About Schmidt a lot , but I have a feeling that I would have liked it much more if Harry & Tonto never existed ."	3
"6889c2de00c26477cc989d380"	" Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes ."	2
"96c02114fe3fdd7fbef982cc7"	" That Storytelling has value can not be denied ."	4
"8637648a3caaffadd50702d6e"	" Not even Solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it ."	1
"74a77de2e92f0d1796a47faa3"	" Once the downward spiral comes to pass , Auto Focus bears out as your typical junkie opera ..."	1
"d761cc45766873664b7c3fef6"	" A knowing sense of humor and a lot of warmth ignite Son of the Bride ."	4
"665573b97cacdbaf855533b62"	" A rich tale of our times , very well told with an appropriate minimum of means ."	3
"7309cfa1c041e9aca2fc320c2"	" The characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life ."	4
"73b7f668114be7d422a1decb1"	" In all fairness , I must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks ."	3
"b6335da1edf51e25a1f60fc4c"	" As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting ."	4
"8fba56d38805c8a169d94ae40"	" Efficient , suitably anonymous chiller ."	3
"7ea5c728423ff7d7137c6e29c"	" Gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet 's mouth ."	2
"88008a1d89ad4b5f0cc7698e0"	" The hot topics of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of films like Philadelphia and American Beauty ."	3
"456d7afda04366214c417c496"	" It 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but Olympia , Wash. , based filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting ."	3
"6b5ecd9397b986d6d4573902a"	" A memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill ."	3
"a3321a1a3f54ea493f75a2742"	" Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond ."	4
"8d8187a6719a7198abf47c24c"	" The gentle comic treatment of adolescent sturm und drang should please fans of Chris Fuhrman 's posthumously published cult novel ."	3
"b14ec0b7a4b96c328d543f028"	" Director Claude Chabrol has become the master of innuendo ."	3
"3c35d22cc2cd5c9e582e52406"	" It is not what you see , it is what you think you see ."	2
"43cb47f62fe38d49682b4701d"	" A deftly entertaining film , smartly played and smartly directed ."	4
"41bbb361d045fb476ae1cc248"	" A documentary to make the stones weep -- as shameful as it is scary ."	1
"871006e7a0023e11f6abdcfc2"	" I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness ."	4
"021df9d8a757c564fe9d2d5dd"	" A thought-provoking look at how Western foreign policy - however well intentioned - can wreak havoc in other cultures ."	2
"3fd0e53aa51d5ddd1863fa883"	" Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth ."	3
"e3bd5c67dc667df27b2d15f06"	" The journey to the secret 's eventual discovery is a separate adventure , and thrill enough ."	3
"857776bb12b9d81f3d68cae65"	" A quiet , disquieting triumph ."	3
"4b73c320087499197635e0053"	" Darkly funny and frequently insightful ."	4
"822c1e39cda0344d05f7171ae"	" ... the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form ."	3
"4f0d9c835fd22400678b8dbe8"	" If you want to see a train wreck that you ca n't look away from , then look no further , because here it is ."	2
"dedbc0b1f6452e3102ba29103"	" There 's so much to look at in Metropolis you hate to tear your eyes away from the images long enough to read the subtitles ."	4
"80e148dad983f3b4df9f526de"	" The search for redemption makes for a touching love story , mainly because Blanchett and Ribisi compellingly tap into a spiritual aspect of their characters ' suffering ."	4
"d1faccc59a6ed29ddcd7bcc44"	" A film of ideas and wry comic mayhem ."	3
"a1ad5e7e7f84bab17ee66cb3e"	" At its worst the screenplay is callow , but at its best it is a young artist 's thoughtful consideration of fatherhood ."	2
"72965fc61df33c10c33cea70a"	" A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll ."	3
"468d4187b79e5d80561945eff"	" Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy ."	3
"a704a816b5a02b7d6f112970e"	" That the film opens with maggots crawling on a dead dog is not an out of place metaphor ."	1
"b5e794a1627c5f83f5dc5b156"	" Stanley Kwan has directed not only one of the best gay love stories ever made , but one of the best love stories of any stripe ."	4
"a14e28d4851e5f160008d3f2f"	" The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers ."	3
"66a99b97dda2d5b6985775b87"	" Norton holds the film together ."	2
"551d89b1e116df5f5a918d1fd"	" -LRB- There 's -RRB- quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin ."	3
"d4d61e77c626eb3ea36e01a98"	" You wo n't have any trouble getting kids to eat up these Veggies ."	3
"f88dd22467a9833beb1dc61d4"	" A creaky staircase gothic ."	2
"241d528d6b949f3417eff8377"	" Enjoyably dumb , sweet , and intermittently hilarious -- if you 've a taste for the quirky , steal a glimpse ."	3
"d545b7837c4b7cb708c2ad1cf"	" A movie that sends you out of the theater feeling like you 've actually spent time living in another community ."	3
"422fcbed50e7cd8df1dc593d1"	" Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically ."	4
"2037b3d0cbda3c08aee083cbf"	" A fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age ."	4
"cb01d54a891fd52b59f0289e1"	" Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries ."	4
"c22d7681b35b132e36b58f9d8"	" Perhaps not since Nelson Eddy crooned his Indian Love Call to Jeanette MacDonald has there been a movie so unabashedly Canadian , not afraid to risk American scorn or disinterest ."	2
"24525aa5ffa2c1de5433e2c4f"	" Wedding feels a bit anachronistic ."	0
"6e8c3af534e08cb9b28ddf589"	" Still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin ."	2
"c473d6afc7e72c47c3ffb2da6"	" It 's still a comic book , but Maguire makes it a comic book with soul ."	3
"3962224e8f99998aefa134a85"	" Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade ."	4
